識別碼	上層識別碼	地名	級別	代碼
1062	319	阿泉坡	2	928
1063	319	渡船頭	2	632
1064	319	下崙尾	2	930
1065	319	中崙尾	2	931
1066	319	打鐵寮	2	938
1067	319	馬明潭	2	941
1068	319	石獅腳	2	3474
1069	319	溝子口	2	935
1070	319	吊硞坑	2	3028
1071	319	樟湖	2	937
1072	319	港墘	2	932
1073	319	新厝	2	939
1074	319	埤腹	2	936
1075	319	貓空	2	934
1076	319	木柵	2	920
1077	319	岐山	2	3475
1078	319	草湳	2	493
1080	319	樟腳炮子樹	2	3477
1081	319	蕃仔公館	2	947
1082	320	抱仔腳坑	2	3481
1083	320	魚衡仔	2	949
1084	320	石壁坑	2	3113
1085	320	軍功坑	2	3479
1086	320	福德坑	2	944
1087	320	蜜婆坑	2	3485
1088	320	象頭埔	2	3480
1089	320	抱仔腳	2	955
1090	320	頭廷魁	2	948
1091	320	大竹林	2	3484
1092	320	猴山坑	2	958
1093	320	灰窟坑	2	3482
1094	320	陂內坑	2	3483
1095	320	新興	2	481
1096	320	小坑	2	451
1097	321	半山	2	3486
1098	321	深坑仔	2	3470
1099	321	深坑街	2	963
1100	321	新埤內	2	3487
1101	321	草地頭	2	3488
1102	321	麻竹寮	2	953
1103	322	土庫	2	1007
1104	322	崩山	2	3362
1105	322	大坪	2	570
1106	322	土庫尖	2	3489
1107	322	賴仲坑	2	973
1108	323	土巷	2	3491
1109	323	大崙尾	2	3490
1110	323	向天湖	2	974
1111	323	炮子崙	2	977
1112	323	王軍寮	2	3492
1113	323	阿柔洋	2	979
1114	323	公館後	2	1340
1115	323	大崙腳	2	3493
1116	323	見腳坑	2	3494
1117	323	南邦寮	2	3495
1118	324	升高坑	2	984
1119	324	灸仔頭	2	3496
1120	325	烏月	2	986
1121	325	旺耽	2	3497
1122	326	萬順寮	2	3096
1123	326	大坑	2	407
1124	326	大坑外坑	2	3124
1125	326	圳右後	2	3498
1126	326	草地尾	2	992
1127	326	三角木	2	3499
1128	327	楓仔林	2	994
1129	327	冷飯坑	2	995
1130	328	深按	2	997
1131	328	新興坑	2	3500
1132	328	八份寮	2	525
1133	329	雙溪	2	444
1134	329	吊橋	2	3476
1135	330	頂紙寮坑	2	3501
1136	330	松柏崎	2	1002
1137	330	九檜坪	2	3502
1138	330	耳空龜	2	3503
1139	331	大溪墘	2	3063
1140	331	藤寮坑	2	793
1141	331	蚯蚓坑	2	3504
1142	331	大湖格	2	3505
1143	331	下紙寮坑	2	3506
1144	332	排寮	2	3507
1145	332	番仔坑	2	466
1146	332	十八里溪	2	2207
1147	332	石碇仔埔	2	3509
1148	334	員潭仔坑	2	856
1149	334	九寮仔埔	2	3511
1150	334	湳窟	2	3510
1151	334	石崁	2	1018
1152	334	外按	2	3013
1153	334	小粗坑	2	871
1154	334	上橫坪	2	3512
1155	334	下橫坪	2	3513
1156	335	蓬萊寮	2	3514
1157	335	湳仔	2	579
1158	335	半路店	2	3515
1159	335	小粗坑	2	871
1160	335	蕃薯寮	2	850
1161	336	橫坪	2	3517
1162	336	摸乳巷	2	3516
1163	336	溪邊寮	2	1026
1164	336	員山仔	2	3290
1165	336	烏塗窟	2	531
1166	336	蛇舌仔	2	3518
1167	336	四份仔	2	778
1168	336	樟空仔	2	3519
1169	336	月扇湖	2	1032
1170	336	大格門	2	1033
1171	338	崩山	2	3362
1172	338	大崙	2	3367
1173	338	磨石坑	2	3520
1174	339	玉桂嶺	2	3521
1175	339	九芎林	2	410
1176	339	南勢坑	2	1039
1177	339	西勢坑	2	3264
1178	339	峰頭	2	3522
1179	340	楠枋寮	2	3023
1180	340	車閂寮	2	970
1181	340	雷公坡	2	3523
1182	340	柑腳坑	2	3534
1183	340	石崁頭	2	3525
1184	340	水底寮	2	1050
1185	340	十三股	2	971
1186	340	崙尾寮	2	1047
1187	340	十股寮	2	3527
1188	340	小格頭	2	3017
1189	340	濕水仔	2	3441
1190	340	五郎寮	2	3531
1191	340	火燒樟	2	3530
1192	340	大湖	2	461
1193	340	坑內	2	3529
1194	340	土巷	2	3491
1195	340	竹坑	2	968
1196	340	潭腰	2	3532
1197	340	栳寮	2	1043
1198	340	二格	2	3526
1199	340	塗潭	2	880
1200	340	直潭	2	875
1201	340	小金瓜寮	2	3533
1202	340	中楒仔腳	2	2989
1203	340	外楒仔腳	2	3524
1204	340	獅仔頭坑	2	3535
1205	341	坪林尾	2	1029
1206	341	烏窟仔	2	3536
1207	341	水柳腳	2	1068
1208	342	九芎林	2	410
1209	343	水聳凄坑	2	3537
1210	343	苦苓腳	2	1070
1211	343	大湖尾	2	3433
1212	343	磨壁潭	2	3538
1213	344	下坑仔口	2	1073
1214	344	上坑仔口	2	3542
1215	344	竹仔易	2	3541
1216	344	崩山坑	2	3401
1217	344	樹梅嶺	2	3540
1218	344	桶盤嶼	2	3543
1220	341	嶺腳坑	2	1086
1221	341	黃舉皮寮	2	3546
1222	346	仁里板	2	3544
1223	351	灣潭	2	791
1224	351	粗窟	2	3099
1225	351	幼瀨	2	3545
1226	351	石空仔	2	1083
1227	352	粗石斛	2	3547
1228	354	鷺鶿岫	2	3548
1229	354	忠崙	2	3549
1230	355	虎寮潭	2	3550
1231	342	尖山湖	2	409
1232	342	倒吊仔	2	3552
1233	342	四堵	2	3553
1234	342	邰牛寮	2	3554
1235	352	大舌湖	2	1091
1236	352	樟空仔	2	3519
1237	352	乾溪	2	1092
1238	355	大粗坑	2	3034
1239	355	九芎坑	2	3551
1240	356	厚德崗坑	2	3555
1241	356	大湖尾坑	2	3557
1242	356	藤寮坑	2	793
1243	356	車坑	2	3556
1244	357	闊瀨	2	3558
1245	357	山坑	2	3560
1246	357	豹仔廚	2	3559
1247	342	石螬	2	3562
1248	342	鶯仔瀨	2	4324
1249	358	楣仔寮	2	3561
1250	358	小粗坑	2	871
1253	361	頭前	2	671
1254	361	茄苳腳	2	1111
1255	361	小田心仔	2	1112
1256	362	頂埤腳	2	3564
1257	362	下埤腳	2	3565
1258	364	營盤邊	2	1115
1259	364	營盤口	2	3566
1260	364	營盤前	2	3567
1261	365	柴橋頭	2	1118
1262	365	三角仔	2	3108
1263	365	石龜	2	3568
1264	366	更寮	2	1121
1265	366	羅古	2	3569
1266	366	下竹圍	2	1123
1267	366	洲仔尾	2	1124
1268	366	鴨母港	2	1122
1269	366	樹林頭	2	1126
1270	366	褒仔寮	2	1127
1271	367	新塭	2	1128
1272	367	舊塭	2	3570
1273	368	五穀王	2	1130
1274	368	陡門頭	2	3571
1275	368	頂崁	2	1132
1276	368	大有	2	1135
1277	368	中興	2	1134
1278	368	頂田心仔	2	1131
1279	369	三重埔	2	2958
1280	369	田心仔	2	316
1281	369	竹圍仔	2	344
1282	369	份仔尾	2	1148
1283	369	車路頭	2	1147
1284	369	同安厝	2	1141
1285	369	簡仔畬	2	1142
1286	369	後竹圍	2	3572
1287	369	大竹圍	2	20
1288	369	下竹圍仔	2	1146
1289	369	三張	2	1151
1290	369	六張	2	1152
1291	369	長泰	2	1143
1292	369	菜寮	2	1140
1293	369	過圳	2	1139
1294	369	溪尾	2	197
1295	369	港墘	2	932
1296	370	坤門	2	1154
1297	370	巽門	2	1155
1298	370	乾門	2	1156
1299	370	艮門	2	1157
1300	381	頂南興	2	1158
1301	381	副南興	2	1159
1302	382	廓後	2	1160
1303	382	奇立板	2	1161
1304	382	貓里霧罕	2	1162
1305	383	蕃社	2	2022
1306	383	公館	2	758
1307	383	後埤	2	1165
1308	388	十三股	2	971
1309	388	十八甲	2	1167
1310	388	六戈	2	3573
1311	389	功勞	2	3574
1312	389	羅罕	2	3575
1313	391	五結	2	1171
1314	391	六結	2	3576
1315	391	七結	2	1173
1316	391	金結	2	3577
1317	392	珍仔滿力	2	1175
1318	392	擺厘	2	1176
1319	393	員山	2	1177
1320	393	金包里古	2	1178
1321	394	大三鬮	2	3578
1322	394	內湖	2	1180
1323	394	三鬮二	2	1181
1324	397	四鬮一	2	1182
1325	397	四鬮二	2	3579
1326	397	四鬮三	2	1184
1327	398	大湖	2	461
1328	398	隘界	2	1186
1329	398	雙連陂	2	1187
1330	398	茄苳林	2	3580
1331	401	新城	2	1189
1332	401	鎮平	2	1190
1333	401	阿蘭城	2	3581
1334	402	內員山	2	3582
1335	402	中和	2	3583
1336	402	永廣	2	3584
1337	412	十六結	2	3585
1338	412	三圍	2	3586
1339	417	茅埔奇武蘭	2	3587
1340	420	礁溪	2	1198
1341	420	得仔口	2	3588
1342	423	湯圍	2	1200
1343	423	竹篙厝	2	3589
1344	428	大塭	2	3590
1345	428	王通塭	2	3591
1374	456	阿里史	2	1232
1375	456	浮崙	2	1233
1376	457	武淵	2	2797
1377	457	埤頭	2	18
1378	459	補城地	2	1235
1379	459	里腦	2	1236
1380	461	九份	2	1237
1381	461	八仙	2	1238
1382	463	北成	2	2808
1383	463	北投	2	1240
1386	467	廣興	2	1243
1387	467	柯仔林	2	1244
1388	468	再連	2	3603
1389	468	粗坑	2	464
1390	468	冷水坑	2	3158
1391	468	破鐺坑	2	3604
1392	470	中溪洲	2	3142
1393	470	臼腳廓	2	3605
1394	470	葫蘆堵	2	220
1395	471	尾塹	2	3606
1396	471	清洲	2	1253
1397	475	頂五結	2	1254
1398	475	掃笏社	2	1255
1399	486	寶斗厝	2	848
1400	487	加禮宛	2	1256
1401	487	清水	2	606
1402	487	流流	2	1260
1403	491	二堵	2	1264
1404	491	三堵	2	1265
1405	491	頭堵	2	1266
1406	492	蘇澳	2	1267
1407	492	南方澳	2	1268
1408	492	北方澳	2	1269
1409	492	白米甕	2	1280
1410	493	港口	2	499
1411	493	嶺腳	2	619
1412	494	武荖坑	2	3607
1413	494	新城	2	1189
1414	495	糞箕湖	2	335
1415	495	後湖	2	684
1416	498	功勞埔	2	1275
1417	498	大坑罟	2	1276
1418	499	猴猴	2	1277
1419	499	頂寮	2	560
1420	502	阿兼城	2	1281
1421	502	內圍	2	1282
1422	502	淼淼	2	1283
1423	504	冬瓜	2	3608
1424	504	南興	2	1285
1425	505	太和	2	1286
1426	505	楓樹橋	2	1287
1427	506	順安	2	1288
1428	506	紅水溝	2	1289
1429	507	八寶	2	1290
1430	507	公埔	2	3609
1431	507	零工圍	2	1292
1432	509	鹿埔	2	1293
1433	509	松樹門	2	1294
1434	509	龍目井	2	1295
1435	509	茅埔圍	2	1296
1436	510	阿里史	2	1232
1437	510	大湖	2	461
1438	510	十九結	2	1299
1439	510	石頭圍	2	1300
1440	510	張公圍	2	1270
1441	510	大埔	2	1271
1442	510	大湖桶山	2	3610
1443	511	月眉	2	587
1445	511	天送埤	2	1298
1446	512	紅柴林	2	1247
1447	512	八王圍	2	3611
1448	512	二萬五	2	1249
1449	513	上街	2	1329
1450	513	新南街	2	1330
1451	513	新街	2	1398
1452	513	下街	2	1399
1453	513	後尾街	2	1326
1454	513	草店尾街	2	55
1455	514	上田心仔	2	3075
1456	514	下田心仔	2	3693
1457	514	順時埔	2	3612
1458	514	二層	2	3613
1459	516	上石墩	2	3005
1460	516	下石墩	2	3614
1461	517	三層	2	3018
1462	517	頭寮	2	397
1463	517	尾寮	2	1325
1464	517	坑底	2	690
1465	517	七十二份坑	2	3615
1466	518	內柵	2	3616
1467	518	下崁	2	799
1468	518	埔尾	2	377
1469	522	缺仔	2	3617
1470	522	頂山腳	2	1332
1471	522	粟仔園	2	1333
1472	523	中庄街	2	1334
1473	523	中庄	2	1335
1474	525	三角湧街	2	1336
1475	525	公館尾	2	1337
1476	526	八張	2	1338
1477	526	陂仔墘	2	1339
1478	529	公館後	2	1340
1479	529	隆恩埔	2	3618
1480	529	劉厝埔	2	3619
1481	534	麥仔園	2	3620
1482	534	劉厝埔	2	3619
1483	535	十三添	2	3621
1484	535	犁舌尾	2	3622
1485	535	打鐵坑	2	1346
1486	536	麻園	2	1347
1487	536	溪墘寮	2	3623
1488	538	大埔	2	1271
1489	538	二鬮	2	3624
1490	538	五鬮	2	1351
1501	541	成福	2	1355
1502	541	小暗坑	2	1356
1503	542	溪南	2	3628
1504	542	溪北	2	3629
1505	542	坪林	2	3030
1506	542	頂寮	2	560
1507	546	上石頭溪	2	3635
1508	546	下石頭溪	2	1369
1509	546	田尾	2	1370
1510	546	柑園	2	1371
1511	548	溪墘厝	2	1372
1512	548	柑園	2	1371
1513	554	彭厝	2	1373
1514	554	後村	2	3636
1515	554	大平橋	2	3637
1516	554	樹林	2	1376
1517	555	山仔腳	2	214
1518	555	中坑	2	2186
1519	555	蓋	2	3638
1520	555	淡坑	2	3639
1521	555	太高坑	2	3640
1522	555	橫坑仔	2	1382
1523	559	尖山	2	3029
1524	559	尖山埔	2	3095
1525	564	石灰坑	2	1383
1526	564	風爐坑	2	3641
1527	564	上斗門頭	2	3642
1528	564	下斗門頭	2	3643
1529	560	鶯歌石	2	496
1530	560	牛灶坑	2	3644
1531	562	阿南坑	2	3120
1532	562	阿四坑	2	3645
1533	562	茶山	2	3646
1534	563	三界公坑	2	3649
1535	563	圳仔頭坑	2	3647
1536	563	大竹圍	2	20
1537	563	樟普坑	2	3648
1538	563	中坑	2	2186
1539	563	崁腳	2	569
1540	563	大湖	2	461
1541	565	中壢老街	2	1401
1542	565	興南	2	3650
1543	566	三座屋	2	1411
1544	566	舊社	2	814
1545	610	大吉坑	2	3011
1547	614	營盤坑	2	3661
1548	614	羊稠坑	2	3065
1549	614	山鼻仔	2	2333
1550	614	廟口	2	3662
1551	614	蕃仔厝	2	3663
1554	620	竹圍	2	3092
1555	620	海口	2	1941
1556	620	海方厝	2	3664
1557	620	田寮	2	2182
1558	620	三塊石	2	3665
1559	620	崁腳	2	569
1560	620	崁下	2	1497
1561	620	四股	2	3666
1562	620	拔仔林	2	3131
1563	624	南興	2	1285
1564	624	社角	2	3667
1565	624	廣福	2	2949
1566	626	四方林	2	2696
1567	626	大湖底	2	3458
1568	635	大坪	2	570
1569	635	二坪	2	572
1570	569	水尾	2	178
1571	569	大路下	2	3651
1572	575	廣興	2	1243
1573	575	高山下	2	1410
1574	581	東勢	2	145
1575	581	金雞湖	2	1412
1576	583	武陵街	2	1413
1577	583	公館頭街	2	3081
1578	583	長美街	2	1415
1579	583	中南街	2	1416
1580	586	埔仔	2	3100
1581	586	北門埔仔	2	1418
1582	586	八角店仔	2	3652
1583	591	水汴頭	2	314
1584	591	下埔子	2	3653
1585	598	南崁頂	2	3654
1586	598	大坑	2	407
1587	598	員林坑	2	3655
1588	598	陳厝坑	2	3221
1589	598	蕃仔窩	2	1419
1590	601	社后坑	2	3656
1591	601	大坵田下	2	3657
1592	601	大湖頂	2	1391
1593	602	舊路坑	2	1392
1594	602	大埔	2	1271
1595	602	西勢湖	2	607
1596	603	楓樹坑	2	1301
1597	603	坪頂頂湖	2	3660
1598	604	牛角坡	2	1302
1599	604	綁坡	2	1303
1600	604	水尾	2	178
1601	604	崁頭	2	3659
1602	604	樟腦寮	2	1306
1603	606	山尾	2	1307
1604	606	後厝	2	1308
1605	608	菜公堂	2	1309
1606	608	埤寮	2	1310
1664	682	大旱坑	2	1501
1665	682	大東坑	2	1502
1666	682	小東坑	2	1503
1667	682	小北坑	2	3669
1668	682	南坑	2	1505
1671	700	高橋坑	2	1519
1672	700	崁下	2	1497
1673	700	深坑仔	2	3470
1674	701	南片	2	1459
1675	701	渡船頭	2	632
1676	704	內厝仔	2	3673
1677	704	月眉	2	587
1678	704	山下	2	1393
1679	705	張厝	2	3674
1680	705	青埔仔	2	1395
1681	705	新陂	2	1396
1682	707	水尾仔	2	3190
1683	707	坡寮	2	3675
1684	707	後湖	2	684
1685	708	下青埔	2	3676
1686	708	尾湖	2	3677
1687	708	樹仔腳	2	1536
1688	713	觀音	2	1537
1690	713	石觀音	2	3001
1691	698	四寮	2	3672
1692	698	七寮	2	1514
1693	698	八寮	2	1515
1694	698	十寮	2	1516
1695	698	糞箕窩	2	1469
1696	694	上三墩	2	1506
1697	694	下三墩	2	1507
1698	696	湳湖	2	3670
1699	696	十股	2	1509
1700	696	柑仔樹下	2	3671
1701	697	十六張	2	1511
1702	697	暗潭	2	1512
1703	765	橫山	2	404
1704	765	湳仔	2	579
1705	765	尖山	2	3029
1706	766	溪洲仔	2	217
1707	766	下縣厝仔	2	1562
1708	767	海豐坡	2	3701
1709	767	埔心	2	1468
1710	767	三塊厝	2	313
1711	768	下埔	2	1100
1712	768	大埔	2	1271
1713	769	大牛稠	2	296
1714	769	倒厝仔	2	3702
1715	772	圳股頭	2	1613
1716	772	後館	2	3703
1717	772	古亭	2	3704
1718	773	沙崙	2	1616
1719	773	後厝	2	1308
1720	773	坡堵	2	3705
1721	773	埔頂	2	1499
1722	288	魚坑仔	2	3680
1723	288	坑仔內	2	528
1724	714	白沙墩	2	1539
1725	714	埔頂	2	1499
1726	714	下埔頂	2	1541
1727	714	下庄仔	2	154
1728	714	坑仔背	2	1543
1729	714	溝尾	2	3681
1730	715	塘背	2	1545
1731	715	大潭	2	3682
1732	715	塘尾	2	3683
1733	715	小飯壢	2	3684
1734	716	對面厝	2	1549
1735	716	兩座屋	2	3685
1736	717	橫圳頂	2	3686
1737	717	三座屋	2	1411
1738	717	新興	2	481
1739	720	樹林仔	2	1554
1740	720	過溪仔	2	1555
1741	720	崁頭仔	2	4318
1742	726	崩陂	2	1557
1743	726	老窩	2	1558
1744	727	水尾	2	178
1745	727	隘口寮	2	3687
1746	728	草湳陂	2	1561
1747	728	埔心	2	1468
1748	732	大金山下	2	3688
1749	732	月眉山下	2	3689
1750	738	營盤腳	2	1565
1751	738	田寮仔	2	1566
1752	738	田心仔	2	316
1753	745	笨仔港	2	3691
1754	745	榕樹下	2	1573
1755	745	埔仔頂	2	367
1756	746	崁頭厝	2	1552
1757	746	下庄仔	2	154
1758	747	大牛欄	2	1559
1759	747	後湖	2	684
1760	747	下埔頂	2	1541
1761	749	下田心仔	2	3693
1762	749	員笨赤牛欄	2	3694
1763	750	十五間	2	1582
1764	750	十五間尾	2	3695
1765	751	大坡	2	1584
1767	753	蚵殼港	2	1586
1768	753	深圳	2	1587
1769	754	新屋	2	1588
1770	754	後湖	2	684
1771	755	東勢	2	145
1772	755	上庄仔	2	3696
1773	755	甲頭屋	2	1592
1774	756	北勢	2	1593
1775	756	紅泥坡	2	3697
1776	757	石磊仔	2	3698
1777	757	水流	2	3699
1778	759	埔頂	2	1499
1779	759	水碓	2	273
1780	763	田心仔	2	316
1781	763	崁腳	2	569
1782	774	西門	2	1620
1783	878	石井	2	1918
1784	878	梯仔桄	2	1919
1785	879	中興	2	1134
1786	879	四份仔	2	778
1787	880	新城	2	1189
1788	880	柑仔崎	2	1923
1789	881	寶斗仁	2	1924
1790	881	深井	2	1925
1791	881	崎林	2	1926
1792	882	草山	2	235
1793	882	沙湖壢	2	1928
1794	883	上大壢	2	1929
1795	883	下大壢	2	1930
1796	884	雞油凸	2	1931
1797	884	八份寮	2	525
1798	884	三叉凸	2	1893
1799	885	水尾溝	2	1912
1800	885	雙溪	2	444
1801	885	大崎	2	1927
1802	875	十二寮	2	1910
1803	875	十寮坑	2	1911
1804	876	月眉	2	587
1805	876	河背	2	1913
1806	877	赤柯坪	2	1914
1807	877	赤柯山	2	1915
1808	877	十四寮	2	1916
1809	877	十五寮	2	1917
1810	865	水礤仔	2	1685
1811	865	面盆寮	2	1686
1812	865	麻布樹排	2	1687
1813	866	小份林	2	1688
1814	866	二寮	2	1689
1815	867	小南坑	2	1890
1816	867	大南坑	2	1891
1817	868	北埔	2	844
1818	868	埔尾	2	377
1819	869	上大湖	2	1894
1820	869	下大湖	2	1895
1821	869	尾隘仔	2	1896
1822	870	南埔	2	1897
1823	870	番姿坑	2	1898
1824	870	大份林	2	1899
1825	870	九份林	2	1900
1826	871	內大坪	2	1901
1827	871	外大坪	2	1902
1828	872	石硬仔	2	1903
1829	872	社寮坑	2	1904
1830	873	藤坪	2	1905
1831	873	六寮	2	1906
1832	874	富興	2	1907
1833	874	石河背	2	1908
1834	874	水流東	2	1909
1835	874	西河排	2	2834
1836	849	八十份	2	1677
1837	849	馬福社	2	1678
1838	852	薯園	2	1679
1839	852	尖筆窩	2	1680
1840	854	大肚	2	1681
1841	854	九讚頭	2	1682
1842	855	南油車港	2	2581
1843	855	下羊寮	2	4600
1844	831	九芎林	2	410
1845	831	高見頭	2	1580
1846	833	下山	2	1664
1847	833	五座屋	2	1665
1848	836	倒別牛	2	1666
1849	836	燥坑	2	1667
1850	836	五股林	2	1668
1851	842	中坑	2	2186
1852	842	赤柯寮	2	1635
1853	843	橫山	2	404
1854	843	蔗蔀	2	1672
1855	844	頭份林	2	1673
1856	844	粗坑	2	464
1857	845	田寮坑	2	1675
1858	845	矻仔	2	1676
1859	805	十興	2	1640
1860	805	界趾	2	1920
1861	806	東海窟	2	1921
1863	807	三崁店	2	1617
1864	807	水坑口	2	1618
1865	809	土地公埔	2	381
1867	811	芒頭埔	2	1619
1868	811	麻園	2	1347
1869	812	六家	2	3906
1870	812	番仔寮	2	436
1871	813	頂斗崙	2	1625
1872	813	中斗崙	2	1630
1873	813	下斗崙	2	1631
1874	813	泉州厝	2	2805
1875	814	打鐵坑	2	1346
1876	814	新打坑	2	1674
1877	817	樹杞林	2	1575
1878	817	番社仔	2	2714
1879	823	軟橋	2	1577
1880	823	員崠仔	2	1578
1881	782	溪埔仔	2	1629
1882	782	白沙墩	2	1539
1883	782	四份仔	2	778
1884	789	九甲埔	2	1632
1885	789	埔頂崁腳	2	1633
1886	790	二十張犁	2	1634
1887	790	溪洲仔	2	217
1888	791	十塊寮	2	1636
1889	791	蟹仔埔	2	1637
1890	804	鹿場	2	1638
1891	804	十張犁	2	1639
1893	774	西門外	2	1621
1894	774	東門	2	1622
1895	774	北門	2	1623
1896	774	南門外	2	1624
1897	774	東門外	2	16
1898	774	枕頭山腳	2	1626
1899	774	南門	2	1627
1900	774	北門外	2	1628
1901	888	山寮	2	1937
1902	888	營盤邊	2	1115
1903	889	中大埔	2	1939
1904	889	頂大埔	2	1940
1905	892	海口	2	1941
1906	892	港仔墘	2	1274
1907	893	鹽館前	2	1943
1908	893	大厝	2	1944
1909	893	山仔坪	2	3706
1910	896	蘆竹湳	2	3707
1911	896	流水潭	2	3708
1912	897	頭份	2	1948
1913	897	土牛	2	1600
1914	897	土牛口	2	3709
1915	898	蟠桃	2	1950
1916	898	山下	2	1393
1917	898	後庄	2	1952
1918	902	興隆	2	1953
1919	902	上埔	2	1954
1920	903	珊珠湖	2	1955
1921	903	水流東	2	1909
1922	903	九芎林	2	410
1923	907	大銅鑼圈	2	1958
1924	907	小銅鑼圈	2	1959
1925	917	南庄	2	1960
1926	917	大屋坑	2	1961
1927	918	獅頭驛	2	1962
1928	918	北獅里興	2	1956
1929	920	後壟	2	1957
1930	920	田心仔	2	316
1931	920	大庄	2	241
1932	920	柳樹灣	2	2013
1933	923	公司寮	2	3068
1934	923	南社	2	3129
1935	933	後壁厝	2	678
1936	933	社腳	2	1669
1937	933	東西社	2	1670
1938	933	校寄壩	2	1671
1939	933	埔頂	2	1499
1940	943	維祥	2	1975
1941	943	內麻	2	1976
1942	947	上南勢坑	2	3710
1943	947	下南勢坑	2	3711
1944	951	二崗坪	2	1979
1945	951	天花湖	2	1980
1946	951	南球	2	3712
1947	994	和興	2	1982
1948	994	新店	2	740
1949	994	永興	2	1984
1950	994	三洽坑	2	1985
1951	1011	五里牌	2	3713
1952	1011	羊寮	2	3714
1953	1011	蕃仔寮	2	436
1954	1011	隘口寮	2	3687
1955	1014	苑裡	2	1998
1956	1014	西勢	2	1983
1957	1014	海口	2	1941
1958	1014	北勢	2	1593
1959	1016	貓盂	2	1994
1960	1016	客庄	2	1995
1961	1018	水柳坡	2	3715
1962	1018	苑裡坑	2	1997
